theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
1.1587150837988827,0.2192777405817356,0.38841348789549757,0.21830780147226544,0.8653495992475858,0.39730898787163577,0.29205031468438364,0.10550014110214868,0.8861041203185821,0.6941905914065692
1.1670391061452514,0.2164608516873762,0.39478181054455624,0.22040335118451773,0.8707276259312853,0.3880825143455027,0.29205031468438364,0.1074356396375633,0.8839779593557231,0.6591929213767955
1.1753631284916202,0.21357204134036423,0.4011758811695795,0.22247256363062484,0.8759784836972851,0.37876726740622424,0.29205031468438364,0.10937861071167036,0.881827321377114,0.625250944092585
1.183687150837989,0.2106115195742623,0.4075944036317644,0.22451496406207763,0.8811034521807762,0.3693567508087289,0.29205031468438364,0.11133132655057525,0.8796523548979674,0.5923246844147391
1.1920111731843577,0.20757950826781849,0.4140360656172357,0.22653010349353378,0.8861038901293122,0.3598449584056894,0.29205031468438364,0.11329612841156363,0.877453204003346,0.5603796630002239
1.2003351955307262,0.20447624111453475,0.42049953896842346,0.22851752475070322,0.8909812254924748,0.3502266498581975,0.2568502767563223,0.11527527039322055,0.8752300064764708,0.5293874386129447
1.208659217877095,0.20130196359036762,0.4269834800204878,0.23047682788153787,0.8957369452100056,0.3404975873083863,0.2568502767563223,0.1172707999222307,0.8729828918909897,0.49932566111505877
1.2169832402234637,0.19805693291958912,0.4334865299426969,0.2324075911792691,0.9003725847300298,0.3306547293794551,0.2568502767563223,0.11928447623568196,0.8707119796748564,0.4701777493526215
1.2253072625698325,0.19474141803880465,0.44000731508466456,0.23430943950313435,0.9048897172912957,0.32069638100663367,0.2568502767563223,0.12131772355078348,0.8684173771540031,0.44193230988964916
1.2336312849162012,0.19135569955912812,0.44654444732735976,0.23618200302207593,0.9092899430055773,0.31062229932838353,0.2310002489029023,0.12337161301636279,0.866099177584534,0.4145823997939118
